100000 2000
11907 25762 26 1
11908 2924 21 62816
11909 28865 22 20605
11910 0 0 0
11911 0 0 0
11912 0 0 0
11913 52129 58 88953
11914 42953 10 72011
11915 52777 14 48462
11916 0 0 0
11917 0 0 0
11918 40156 34 45578
11919 0 0 0
11920 41025 25 85287
11921 10912 17 86508
11922 29779 14 49610
11923 0 0 0
11924 26407 12 37487
11925 0 0 0
11926 0 0 0
11927 0 0 0
11928 12634 17 10440
11929 36011 70 15837
11930 0 0 0
11931 2600 23 11932
11932 2600 24 11933
11933 2600 25 11934
11934 2600 26 11935
11935 2600 27 97109
11936 19486 45 47866
11937 0 0 0
11938 57631 24 85634
11939 0 0 0
11940 3288 11 1
11941 62125 50 11942
11942 62125 51 11943
11943 62125 52 11944
11944 62125 53 11945
11945 62125 54 11946
11946 62125 55 11947
11947 62125 56 11948
11948 62125 57 42260
11949 19996 3 85472
11950 0 0 0
11951 0 0 0
11952 56630 4 30812
11953 0 0 0
11954 13234 9 29354
11955 30620 2 76783
11956 59972 17 11957
11957 59972 18 11958
11958 59972 19 38110
11959 10066 48 4234
11960 28106 10 66471
11961 61369 23 45528
11962 43688 21 11963
11963 43688 22 11964
11964 43688 23 11965
11965 43688 24 11966
11966 43688 25 77527
11967 37514 30 74806
11968 0 0 0
11969 0 0 0
11970 0 0 0
11971 64322 52 38931
11972 64404 1 39156
11973 21314 61 74911
11974 38050 42 28925
11975 27155 61 73326
11976 0 0 0
11977 0 0 0
11978 11447 39 43546
11979 0 0 0
11980 27986 62 11981
11981 27986 63 11982
11982 27986 64 2756
11983 33005 23 47402
11984 19629 6 4322
11985 0 0 0
11986 34066 62 52320
11987 17362 15 81344
11988 0 0 0
11989 0 0 0
11990 41323 6 68615
11991 50094 64 95814
11992 0 0 0
11993 27115 4 5312
11994 61369 53 40290
11995 18245 8 11996
11996 18245 9 11997
11997 18245 10 9805
11998 7859 63 2408
11999 19168 35 61790
12000 0 0 0
12001 0 0 0
12002 14337 6 97592
12003 0 0 0
12004 36425 46 83264
12005 0 0 0
12006 55268 60 62743
12007 0 0 0
12008 53200 5 21832
12009 0 0 0
12010 0 0 0
12011 17556 43 27171
12012 40225 34 12013
12013 40225 35 12014
12014 40225 36 12015
12015 40225 37 30271
12016 48113 38 12017
12017 48113 39 12018
12018 48113 40 12019
12019 48113 41 12020
12020 48113 42 12021
12021 48113 43 12022
12022 48113 44 12023
12023 48113 45 18406
12024 25532 19 79346
12025 0 0 0
12026 0 0 0
12027 0 0 0
12028 23861 4 46260
12029 0 0 0
12030 42773 17 12031
12031 42773 18 12032
12032 42773 19 12033
12033 42773 20 12034
12034 42773 21 12035
12035 42773 22 18853
12036 7283 63 16332
12037 0 0 0
12038 39792 13 60156
12039 56731 28 7987
12040 24671 14 7419
12041 0 0 0
12042 54078 21 33686
12043 27132 58 12044
12044 27132 59 12045
12045 27132 60 77987
12046 60158 22 69072
12047 0 0 0
12048 0 0 0
12049 0 0 0
12050 33520 41 70576
12051 0 0 0
12052 0 0 0
12053 47426 8 93663
12054 1703 29 43490
12055 38050 44 81492
12056 0 0 0
12057 0 0 0
12058 19629 9 79848
12059 0 0 0
12060 0 0 0
12061 0 0 0
12062 52994 37 76804
12063 0 0 0
12064 51704 60 37500
12065 0 0 0
12066 14426 16 12067
12067 14426 17 12068
12068 14426 18 12069
12069 14426 19 12070
12070 14426 20 7318
12071 41475 28 14746
12072 45242 3 28388
12073 0 0 0
12074 11480 31 12075
12075 11480 32 12076
12076 11480 33 12077
12077 11480 34 12078
12078 11480 35 12079
12079 11480 36 77370
12080 37823 33 12081
12081 37823 34 12082
12082 37823 35 12083
12083 37823 36 12084
12084 37823 37 69920
12085 55572 15 40412
12086 27057 53 97700
12087 0 0 0
12088 0 0 0
12089 36401 30 52098
12090 41483 11 57442
12091 0 0 0
12092 49901 58 12093
12093 49901 59 12094
12094 49901 60 12095
12095 49901 61 12096
12096 49901 62 12097
12097 49901 63 1
12098 35587 37 60230
12099 0 0 0
12100 53736 43 12101
12101 53736 44 12102
12102 53736 45 12103
12103 53736 46 12104
12104 53736 47 12105
12105 53736 48 12106
12106 53736 49 12107
12107 53736 50 12108
12108 53736 51 12109
12109 53736 52 12110
12110 53736 53 12111
12111 53736 54 12112
12112 53736 55 12113
12113 53736 56 14404
12114 46129 41 29503
12115 26712 51 12116
12116 26712 52 12117
12117 26712 53 12118
12118 26712 54 12119
12119 26712 55 57198
12120 14368 29 12121
12121 14368 30 12122
12122 14368 31 65530
12123 21948 75 1
12124 62258 34 70686
12125 0 0 0
12126 31853 12 12127
12127 31853 13 77738
12128 12634 11 50384
12129 58909 35 92123
12130 29381 3 37228
12131 24384 57 12132
12132 24384 58 12133
12133 24384 59 12134
12134 24384 60 30298
12135 28838 57 58834
12136 38696 6 12137
12137 38696 7 12138
12138 38696 8 12139
12139 38696 9 12140
12140 38696 10 12141
12141 38696 11 68254
12142 28838 30 55748
12143 0 0 0
12144 48905 37 92876
12145 0 0 0
12146 1465 55 97232
12147 0 0 0
12148 0 0 0
12149 3375 27 44053
12150 18772 27 12151
12151 18772 28 12152
12152 18772 29 12153
12153 18772 30 71601
12154 55268 24 34473
12155 51096 27 12156
12156 51096 28 12157
12157 51096 29 81460
12158 51463 19 49914
12159 18576 1 12160
12160 18576 2 12161
12161 18576 3 12162
12162 18576 4 12163
12163 18576 5 12164
12164 18576 6 12165
12165 18576 7 12166
12166 18576 8 12167
12167 18576 9 12168
12168 18576 10 12169
12169 18576 11 12170
12170 18576 12 12171
12171 18576 13 12172
12172 18576 14 12173
12173 18576 15 12174
12174 18576 16 12175
12175 18576 17 12176
12176 18576 18 12177
12177 18576 19 12178
12178 18576 20 12179
12179 18576 21 12180
12180 18576 22 12181
12181 18576 23 12182
12182 18576 24 12183
12183 18576 25 12184
12184 18576 26 12185
12185 18576 27 12186
12186 18576 28 12187
12187 18576 29 12188
12188 18576 30 12189
12189 18576 31 12190
12190 18576 32 12191
12191 18576 33 12192
12192 18576 34 12193
12193 18576 35 12194
12194 18576 36 12195
12195 18576 37 12196
12196 18576 38 12197
12197 18576 39 12198
12198 18576 40 12199
12199 18576 41 12200
12200 18576 42 12201
12201 18576 43 12202
12202 18576 44 12203
12203 18576 45 12204
12204 18576 46 12205
12205 18576 47 12206
12206 18576 48 12207
12207 18576 49 12208
12208 18576 50 12209
12209 18576 51 12210
12210 18576 52 12211
12211 18576 53 12212
12212 18576 54 12213
12213 18576 55 12214
12214 18576 56 12215
12215 18576 57 12216
12216 18576 58 12217
12217 18576 59 12218
12218 18576 60 12219
12219 18576 61 12220
12220 18576 62 12221
12221 18576 63 12222
12222 18576 64 12223
12223 18576 65 1
12224 53514 41 79965
12225 0 0 0
12226 0 0 0
12227 65295 25 12228
12228 65295 26 12229
12229 65295 27 12230
12230 65295 28 12231
12231 65295 29 12232
12232 65295 30 12233
12233 65295 31 12234
12234 65295 32 12235
12235 65295 33 83474
12236 25778 1 12237
12237 25778 2 12238
12238 25778 3 12239
12239 25778 4 12240
12240 25778 5 12241
12241 25778 6 12242
12242 25778 7 12243
12243 25778 8 12244
12244 25778 9 12245
12245 25778 10 12246
12246 25778 11 12247
12247 25778 12 12248
12248 25778 13 12249
12249 25778 14 12250
12250 25778 15 12251
12251 25778 16 12252
12252 25778 17 12253
12253 25778 18 12254
12254 25778 19 12255
12255 25778 20 12256
12256 25778 21 12257
12257 25778 22 12258
12258 25778 23 12259
12259 25778 24 12260
12260 25778 25 12261
12261 25778 26 93816
12262 58545 62 12263
12263 58545 63 12264
12264 58545 64 12265
12265 58545 65 1
12266 62083 32 58988
12267 0 0 0
12268 0 0 0
12269 0 0 0
12270 12312 12 62430
12271 0 0 0
12272 32109 6 76629
12273 0 0 0
12274 0 0 0
12275 49938 33 14761
12276 27019 28 61194
12277 0 0 0
12278 58422 41 52738
12279 0 0 0
12280 17136 5 12281
12281 17136 6 12282
12282 17136 7 12283
12283 17136 8 12284
12284 17136 9 12285
12285 17136 10 54290
12286 10220 57 598
12287 0 0 0
12288 0 0 0
12289 4783 19 97117
12290 53449 35 26694
12291 0 0 0
12292 0 0 0
12293 28073 70 77130
12294 0 0 0
12295 59758 51 48968
12296 0 0 0
12297 0 0 0
12298 28332 39 7084
12299 0 0 0
12300 59758 15 87876
12301 25247 20 12302
12302 25247 21 12303
12303 25247 22 12304
12304 25247 23 12305
12305 25247 24 89420
12306 28838 27 79544
12307 0 0 0
12308 13795 1 12309
12309 13795 2 12310
12310 13795 3 12311
12311 13795 4 12312
12312 13795 5 12313
12313 13795 6 12314
12314 13795 7 12315
12315 13795 8 12316
12316 13795 9 12317
12317 13795 10 32597
12318 4686 11 12319
12319 4686 12 12320
12320 4686 13 12321
12321 4686 14 12322
12322 4686 15 12323
12323 4686 16 12324
12324 4686 17 12325
12325 4686 18 12326
12326 4686 19 12327
12327 4686 20 12328
12328 4686 21 12329
12329 4686 22 25396
12330 27862 51 81750
12331 0 0 0
12332 28983 27 81494
12333 27019 11 1012
12334 0 0 0
12335 0 0 0
12336 0 0 0
12337 47876 41 58828
12338 0 0 0
12339 42201 17 97320
12340 12566 13 57807
12341 0 0 0
12342 56193 32 41429
12343 50527 60 30514
12344 26656 22 89154
12345 0 0 0
12346 25532 51 76602
12347 0 0 0
12348 8042 10 588
12349 0 0 0
12350 42201 38 47783
12351 30635 49 61147
12352 53455 13 12353
12353 53455 14 12354
12354 53455 15 12355
12355 53455 16 12356
12356 53455 17 12357
12357 53455 18 64434
12358 52515 43 40592
12359 0 0 0
12360 0 0 0
12361 15369 11 65950
12362 0 0 0
12363 0 0 0
12364 24802 74 64897
12365 0 0 0
12366 0 0 0
12367 39863 3 27650
12368 49837 1 12369
12369 49837 2 12370
12370 49837 3 12371
12371 49837 4 12372
12372 49837 5 12373
12373 49837 6 12374
12374 49837 7 12375
12375 49837 8 12376
12376 49837 9 12377
12377 49837 10 12378
12378 49837 11 12379
12379 49837 12 12380
12380 49837 13 12381
12381 49837 14 12382
12382 49837 15 12383
12383 49837 16 12384
12384 49837 17 12385
12385 49837 18 12386
12386 49837 19 12387
12387 49837 20 12388
12388 49837 21 12389
12389 49837 22 12390
12390 49837 23 12391
12391 49837 24 12392
12392 49837 25 12393
12393 49837 26 12394
12394 49837 27 12395
12395 49837 28 12396
12396 49837 29 12397
12397 49837 30 12398
12398 49837 31 12399
12399 49837 32 12400
12400 49837 33 12401
12401 49837 34 12402
12402 49837 35 12403
12403 49837 36 12404
12404 49837 37 12405
12405 49837 38 12406
12406 49837 39 12407
12407 49837 40 12408
12408 49837 41 12409
12409 49837 42 12410
12410 49837 43 12411
12411 49837 44 21749
12412 56373 37 13331
12413 60493 1 12414
12414 60493 2 12415
12415 60493 3 12416
12416 60493 4 12417
12417 60493 5 12418
12418 60493 6 12419
12419 60493 7 12420
12420 60493 8 12421
12421 60493 9 12422
12422 60493 10 12423
12423 60493 11 12424
12424 60493 12 12425
12425 60493 13 12426
12426 60493 14 12427
12427 60493 15 12428
12428 60493 16 12429
12429 60493 17 12430
12430 60493 18 12431
12431 60493 19 12432
12432 60493 20 12433
12433 60493 21 12434
12434 60493 22 12435
12435 60493 23 12436
12436 60493 24 12437
12437 60493 25 12438
12438 60493 26 12439
12439 60493 27 12440
12440 60493 28 12441
12441 60493 29 12442
12442 60493 30 12443
12443 60493 31 12444
12444 60493 32 12445
12445 60493 33 12446
12446 60493 34 12447
12447 60493 35 9334
12448 1891 1 12449
12449 1891 2 12450
12450 1891 3 12451
12451 1891 4 12452
12452 1891 5 12453
12453 1891 6 12454
12454 1891 7 12455
12455 1891 8 12456
12456 1891 9 12457
12457 1891 10 12458
12458 1891 11 12459
12459 1891 12 12460
12460 1891 13 12461
12461 1891 14 12462
12462 1891 15 12463
12463 1891 16 12464
12464 1891 17 12465
12465 1891 18 12466
12466 1891 19 12467
12467 1891 20 12468
12468 1891 21 12469
12469 1891 22 12470
12470 1891 23 12471
12471 1891 24 12472
12472 1891 25 12473
12473 1891 26 12474
12474 1891 27 12475
12475 1891 28 12476
12476 1891 29 12477
12477 1891 30 12478
12478 1891 31 12479
12479 1891 32 12480
12480 1891 33 12481
12481 1891 34 12482
12482 1891 35 12483
12483 1891 36 12484
12484 1891 37 12485
12485 1891 38 12486
12486 1891 39 12487
12487 1891 40 12488
12488 1891 41 12489
12489 1891 42 12490
12490 1891 43 12491
12491 1891 44 12492
12492 1891 45 12493
12493 1891 46 12494
12494 1891 47 12495
12495 1891 48 12496
12496 1891 49 12497
12497 1891 50 12498
12498 1891 51 12499
12499 1891 52 12500
12500 1891 53 12501
12501 1891 54 12502
12502 1891 55 12503
12503 1891 56 12504
12504 1891 57 12505
12505 1891 58 12506
12506 1891 59 12507
12507 1891 60 12508
12508 1891 61 12509
12509 1891 62 12510
12510 1891 63 12511
12511 1891 64 12512
12512 1891 65 12513
12513 1891 66 12514
12514 1891 67 12515
12515 1891 68 12516
12516 1891 69 12517
12517 1891 70 12518
12518 1891 71 12519
12519 1891 72 12520
12520 1891 73 12521
12521 1891 74 12522
12522 1891 75 12523
12523 1891 76 12524
12524 1891 77 12525
12525 1891 78 12526
12526 1891 79 1
12527 27324 1 12528
12528 27324 2 12529
12529 27324 3 12530
12530 27324 4 12531
12531 27324 5 12532
12532 27324 6 12533
12533 27324 7 47237
12534 42651 26 54049
12535 0 0 0
12536 43532 39 12537
12537 43532 40 1
12538 0 0 0
12539 10912 20 71147
12540 0 0 0
12541 0 0 0
12542 32434 24 34664
12543 3523 11 12544
12544 3523 12 12545
12545 3523 13 12546
12546 3523 14 12547
12547 3523 15 24442
12548 26310 56 24154
12549 0 0 0
12550 0 0 0
12551 0 0 0
12552 12182 42 37862
12553 0 0 0
12554 55572 48 8190
12555 0 0 0
12556 0 0 0
12557 0 0 0
12558 32591 1 12559
12559 32591 2 12560
12560 32591 3 12561
12561 32591 4 12562
12562 32591 5 12563
12563 32591 6 12564
12564 32591 7 12565
12565 32591 8 12566
12566 32591 9 12567
12567 32591 10 30642
12568 17556 41 49546
12569 12695 38 18545
12570 21314 12 93348
12571 43680 37 32948
12572 11508 44 36254
12573 63250 27 73348
12574 22809 40 35499
12575 51436 21 23937
12576 55665 25 21556
12577 0 0 0
12578 35048 29 70034
12579 18273 21 81768
12580 57949 31 29872
12581 31602 4 70500
12582 26310 15 7350
12583 0 0 0
12584 0 0 0
12585 0 0 0
12586 61555 5 78314
12587 0 0 0
12588 52392 36 1
12589 0 0 0
12590 46461 12 74512
12591 0 0 0
12592 56630 35 1333
12593 12540 10 8642
12594 0 0 0
12595 27427 38 53370
12596 50895 23 13822
12597 0 0 0
12598 0 0 0
12599 0 0 0
12600 61682 43 12601
12601 61682 44 12602
12602 61682 45 1
12603 0 0 0
12604 24628 33 91732
12605 0 0 0
12606 27497 7 17034
12607 55268 67 1376
12608 61076 16 52326
12609 0 0 0
12610 0 0 0
12611 0 0 0
12612 0 0 0
12613 34315 32 61508
12614 0 0 0
12615 0 0 0
12616 41475 9 38908
12617 9416 25 12618
12618 9416 26 12619
12619 9416 27 12620
12620 9416 28 12621
12621 9416 29 13671
12622 14751 13 75825
12623 0 0 0
12624 58422 12 21912
12625 0 0 0
12626 0 0 0
12627 63536 58 1
12628 10732 57 78927
12629 0 0 0
12630 0 0 0
12631 0 0 0
12632 10220 36 62626
12633 0 0 0
12634 13041 44 78952
12635 0 0 0
12636 40831 8 88958
12637 0 0 0
12638 18057 6 12639
12639 18057 7 62343
12640 48405 40 12641
12641 48405 41 12642
12642 48405 42 12643
12643 48405 43 12644
12644 48405 44 12645
12645 48405 45 12646
12646 48405 46 12647
12647 48405 47 12648
12648 48405 48 12649
12649 48405 49 12650
12650 48405 50 12651
12651 48405 51 12652
12652 48405 52 12653
12653 48405 53 12654
12654 48405 54 12655
12655 48405 55 12656
12656 48405 56 12657
12657 48405 57 12658
12658 48405 58 12659
12659 48405 59 12660
12660 48405 60 12661
12661 48405 61 12662
12662 48405 62 12663
12663 48405 63 12664
12664 48405 64 12665
12665 48405 65 12666
12666 48405 66 12667
12667 48405 67 12668
12668 48405 68 12669
12669 48405 69 12670
12670 48405 70 12671
12671 48405 71 53483
12672 55681 53 86416
12673 0 0 0
12674 0 0 0
12675 0 0 0
12676 53136 9 35919
12677 0 0 0
12678 30745 5 76521
12679 0 0 0
12680 53336 9 18540
12681 21266 2 33826
12682 12092 23 42066
12683 50373 5 12684
12684 50373 6 12685
12685 50373 7 42924
12686 53014 18 67666
12687 0 0 0
12688 3288 9 12689
12689 3288 10 11940
12690 57949 68 50726
12691 0 0 0
12692 5036 48 98261
12693 0 0 0
12694 0 0 0
12695 0 0 0
12696 57228 7 62886
12697 0 0 0
12698 0 0 0
12699 44421 26 12700
12700 44421 27 12701
12701 44421 28 12702
12702 44421 29 12703
12703 44421 30 88104
12704 61590 27 45464
12705 46461 37 9889
12706 56731 10 67826
12707 61556 8 12708
12708 61556 9 12709
12709 61556 10 12710
12710 61556 11 12711
12711 61556 12 12712
12712 61556 13 10008
12713 21314 11 12570
12714 41372 4 56878
12715 0 0 0
12716 22140 7 33752
12717 12862 14 93474
12718 33608 2 81160
12719 0 0 0
12720 0 0 0
12721 0 0 0
12722 28332 17 90676
12723 54330 22 38748
12724 0 0 0
12725 0 0 0
12726 16682 75 1
12727 0 0 0
12728 0 0 0
12729 0 0 0
12730 59758 44 93336
12731 0 0 0
12732 0 0 0
12733 0 0 0
12734 9368 43 65152
12735 0 0 0
12736 7859 60 94168
12737 0 0 0
12738 14337 3 7734
12739 0 0 0
12740 45898 55 94250
12741 0 0 0
12742 25723 58 57982
12743 31773 8 52530
12744 56630 54 24871
12745 0 0 0
12746 61076 39 24367
12747 24802 29 27330
12748 0 0 0
12749 44421 4 12750
12750 44421 5 12751
12751 44421 6 12752
12752 44421 7 43389
12753 47481 48 11324
12754 43680 1 80610
12755 0 0 0
12756 45242 14 29888
12757 0 0 0
12758 61242 42 12759
12759 61242 43 12760
12760 61242 44 12761
12761 61242 45 12762
12762 61242 46 12763
12763 61242 47 94822
12764 52403 3 30583
12765 0 0 0
12766 360 18 71452
12767 0 0 0
12768 21316 7 46652
12769 47876 56 73334
12770 2314 6 12914
12771 0 0 0
12772 49130 39 12773
12773 49130 40 12774
12774 49130 41 12775
12775 49130 42 12776
12776 49130 43 12777
12777 49130 44 12778
12778 49130 45 12779
12779 49130 46 81132
12780 13727 46 5614
12781 0 0 0
12782 61514 1 12783
12783 61514 2 12784
12784 61514 3 12785
12785 61514 4 12786
12786 61514 5 12787
12787 61514 6 12788
12788 61514 7 12789
12789 61514 8 12790
12790 61514 9 12791
12791 61514 10 12792
12792 61514 11 12793
12793 61514 12 12794
12794 61514 13 12795
12795 61514 14 12796
12796 61514 15 12797
12797 61514 16 12798
12798 61514 17 12799
12799 61514 18 12800
12800 61514 19 12801
12801 61514 20 12802
12802 61514 21 12803
12803 61514 22 12804
12804 61514 23 12805
12805 61514 24 12806
12806 61514 25 12807
12807 61514 26 12808
12808 61514 27 12809
12809 61514 28 12810
12810 61514 29 12811
12811 61514 30 12812
12812 61514 31 12813
12813 61514 32 12814
12814 61514 33 12815
12815 61514 34 12816
12816 61514 35 12817
12817 61514 36 12818
12818 61514 37 12819
12819 61514 38 12820
12820 61514 39 12821
12821 61514 40 12822
12822 61514 41 12823
12823 61514 42 12824
12824 61514 43 12825
12825 61514 44 12826
12826 61514 45 12827
12827 61514 46 12828
12828 61514 47 76236
12829 64093 1 12830
12830 64093 2 12831
12831 64093 3 12832
12832 64093 4 12833
12833 64093 5 12834
12834 64093 6 12835
12835 64093 7 12836
12836 64093 8 12837
12837 64093 9 1
12838 21455 24 12839
12839 21455 25 12840
12840 21455 26 12841
12841 21455 27 45793
12842 47581 30 26661
12843 0 0 0
12844 31773 21 41788
12845 0 0 0
12846 0 0 0
12847 23861 20 51675
12848 13041 64 75418
12849 38110 37 16060
12850 54078 9 39776
12851 0 0 0
12852 0 0 0
12853 4004 13 68272
12854 53336 51 82432
12855 0 0 0
12856 21266 23 54964
12857 57842 1 12858
12858 57842 2 12859
12859 57842 3 12860
12860 57842 4 12861
12861 57842 5 12862
12862 57842 6 12863
12863 57842 7 12864
12864 57842 8 70690
12865 31011 8 64460
12866 63021 26 58238
12867 0 0 0
12868 13820 29 73488
12869 65424 12 35460
12870 8042 27 80023
12871 0 0 0
12872 41372 10 79481
12873 46088 18 21184
12874 0 0 0
12875 1703 9 56041
12876 25069 46 84573
12877 0 0 0
12878 0 0 0
12879 0 0 0
12880 10942 25 30864
12881 12312 15 78650
12882 31853 32 12883
12883 31853 33 24926
12884 57638 10 12885
12885 57638 11 12886
12886 57638 12 1
12887 36417 63 39764
12888 0 0 0
12889 24802 2 17666
12890 0 0 0
12891 0 0 0
12892 29779 69 1
12893 19935 57 12894
12894 19935 58 12895
12895 19935 59 1
12896 27738 37 16386
12897 60075 7 12898
12898 60075 8 12899
12899 60075 9 29467
12900 63250 23 39310
12901 0 0 0
12902 0 0 0
12903 1703 24 82528
12904 29563 21 12905
12905 29563 22 12906
12906 29563 23 12907
12907 29563 24 1
12908 31602 1 57330
12909 38466 5 12910
12910 38466 6 12911
12911 38466 7 75868
12912 16929 24 48129
12913 0 0 0
12914 2314 7 10736
12915 0 0 0
12916 0 0 0
12917 35747 7 92248
12918 19603 20 80774
12919 0 0 0
12920 32863 37 30720
12921 0 0 0
12922 0 0 0
12923 16303 12 5160
12924 0 0 0
12925 47426 12 77721
12926 38065 3 26034
12927 58505 15 12928
12928 58505 16 12929
12929 58505 17 12930
12930 58505 18 12931
12931 58505 19 12932
12932 58505 20 12933
12933 58505 21 12934
12934 58505 22 12935
12935 58505 23 12936
12936 58505 24 12937
12937 58505 25 12938
12938 58505 26 12939
12939 58505 27 12940
12940 58505 28 12941
12941 58505 29 12942
12942 58505 30 12943
12943 58505 31 12944
12944 58505 32 12945
12945 58505 33 12946
12946 58505 34 12947
12947 58505 35 12948
12948 58505 36 12949
12949 58505 37 12950
12950 58505 38 12951
12951 58505 39 12952
12952 58505 40 12953
12953 58505 41 12954
12954 58505 42 12955
12955 58505 43 12956
12956 58505 44 12957
12957 58505 45 12958
12958 58505 46 1
12959 50094 31 30944
12960 0 0 0
12961 0 0 0
12962 32815 19 12963
12963 32815 20 12964
12964 32815 21 12965
